time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	9	0.0	8.333333333333334	0.0	0.0	2.2916666666666665	0.0	NaN	0.0	1.200000000000002	
2	9	0.0	8.333333333333334	0.0	0.0	2.2860938831884696	0.0	NaN	0.0	1.200000000000002	
3	9	0.0	8.333333333333334	0.0	0.0	2.275190302207294	0.0	NaN	0.0	1.200000000000002	
4	9	0.0	8.333333333333334	0.0	0.0	2.258765873889393	0.0	NaN	0.0	1.200000000000002	
5	9	0.0	8.333333333333334	0.0	0.0	2.2382639951210064	0.0	NaN	0.0	1.200000000000002	
6	9	0.0	8.333333333333334	0.0	0.0	2.217795051661381	0.0	NaN	0.0	1.200000000000002	
7	9	0.0	8.333333333333334	0.0	0.0	2.197297835804083	0.0	NaN	0.0	1.200000000000002	
8	9	9.588786336204611E-6	8.333333333333334	0.0	0.0	2.1764641073692554	0.0	0.0	1.1506543603445532E-4	1.200000000000002	
9	9	4.316472147104998E-5	8.333333333333334	7.563928720871198E-6	0.2533861930390935	2.1548660446184575	0.0	0.0	5.179766576525998E-4	1.200000000000002	
10	9	1.0844313145493466E-4	8.333333333333334	7.518747465515111E-6	0.8529755523359408	2.132238211533929	0.0	0.0	0.0013013175774592158	1.2099153208310784	
11	9	2.1392576817474084E-4	8.333333333333334	4.09517622522057E-5	8.424436320804345	2.1084632677237667	0.0	0.0	0.00256710921809689	1.231105270759919	
12	9	3.6888251792021676E-4	8.333333333333334	7.34170577214325E-5	30.932744434163414	2.0836064742414755	0.0	0.0	0.004426590215042601	1.2295896390635486	
13	9	5.833294969101381E-4	8.333333333333334	1.3660493365420188E-4	81.48401272985393	2.0580503914073205	0.0	0.0	0.006999953962921657	1.2798283576844494	
14	9	8.680035288405908E-4	8.333333333333334	1.7172108565386297E-4	147.84115168144763	2.0318235065739976	0.0	0.0	0.01041604234608709	1.2212518762512203	
15	9	0.0012343330103902087	8.333333333333334	2.9962971844208614E-4	260.99988531743276	2.005745834124227	0.0	0.0	0.014811996124682505	1.2504162866590323	
16	9	0.001694405181599644	8.333333333333334	3.887488047441905E-4	344.55927820234956	1.9785867944069429	0.0	0.0	0.020332862179195728	1.2215602108008894	
17	9	0.0022609298291050794	8.333333333333334	4.458774412329481E-4	417.22184399899203	1.94959600010782	0.0	0.0	0.027131157949260954	1.2017549983382951	
18	9	0.002947199461317381	8.333333333333334	7.589527568471754E-4	651.5370501495261	1.9225625559558261	0.0	0.0	0.035366393535808574	1.2123715772190464	
19	9	0.003767046005769218	8.333333333333334	9.582246469628607E-4	851.1368431901122	1.896033814068504	0.0	0.0	0.045204552069230616	1.2040384995843603	
20	9	0.00473479408997052	8.333333333333334	0.0012289659851187444	1121.9896401065541	1.8713473997508407	0.0	0.0	0.05681752907964624	1.2382670954204007	
21	9	0.00586521097818721	8.333333333333334	0.001660634719110733	1376.3594734650521	1.847492598582147	0.0	0.0	0.07038253173824652	1.210443734256916	
22	9	0.0071734532475577276	8.333333333333334	0.0018241791020892175	1686.9474628949536	1.8253695527056883	0.0	0.0	0.08608143897069273	1.2299278782685132	
23	9	0.008754737653829276	8.333333333333334	0.002412557068505621	2149.098906715677	1.8063934665877879	0.0	0.0	0.1050568518459513	1.2334377272160837	
24	9	0.010711436127016749	8.333333333333334	0.0029214045593563046	2776.813256908989	1.7921511517971007	0.0	0.0	0.128537233524201	1.2103701625404049	
25	9	0.013078058605174898	8.333333333333334	0.003455197036641109	3392.468482060943	1.7812011514123507	0.0	0.0	0.15693670326209877	1.1708849325002508	
26	9	0.01588952412264764	8.333333333333334	0.004079689334095941	4122.597269791053	1.7754388767487361	0.0	0.0	0.1906742894717717	1.157525895830735	
27	9	0.01896852286870204	8.333333333333334	0.004866241468964723	5001.610552390616	1.7849551892283932	0.0	0.0	0.22762227442442448	1.1390664508894754	
28	9	0.02130117618518329	8.333333333333334	0.005792333104329898	5922.31712570091	1.8453270704622033	0.0	0.0	0.2556141142221995	1.140123117893254	
29	9	0.022882601371697227	8.333333333333334	0.0066232288660646324	6782.881832188051	1.9541320413472423	0.0	0.0	0.2745912164603667	1.1222592163091636	
30	9	0.024489489512543854	8.333333333333334	0.00694454012210537	7502.023207546499	2.0804899068596865	0.0	0.0	0.29387387415052624	1.0914594411820022	
31	9	0.026220963406985317	8.333333333333334	0.007231675635142885	8032.140353005286	2.21585050915949	0.0	0.0	0.3146515608838238	1.0729647257254258	
32	9	0.028132231724541806	8.333333333333334	0.007787907996896477	8706.819538370908	2.3628292446629415	0.0	0.0	0.33758678069450165	1.0809737481579702	
33	9	0.030136074318859795	8.333333333333334	0.008285836841491244	9033.555178001714	2.5149214610427832	0.0	0.0	0.3616328918263175	1.0705264752281574	
34	9	0.03228091977963919	8.333333333333334	0.00864841101883586	9571.468060653	2.6759983857649368	0.0	0.0	0.3873710373556703	1.05479207072849	
35	9	0.03469942955227082	8.333333333333334	0.009327869708334683	10653.543228299326	2.856061819675148	0.0	0.0	0.41639315462724985	1.0676786013465644	
36	9	0.03734970057274469	8.333333333333334	0.01016071527916772	11572.17239612541	3.0519709792156555	0.0	0.0	0.4481964068729363	1.0539982608468714	
