time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	9	0.0	8.333333333333334	0.0	0.0	2.2916666666666665	0.0	NaN	0.0	1.200000000000002	
2	9	0.0	8.333333333333334	0.0	0.0	2.285887483800388	0.0	NaN	0.0	1.200000000000002	
3	9	0.0	8.333333333333334	0.0	0.0	2.27519210790612	0.0	NaN	0.0	1.200000000000002	
4	9	0.0	8.333333333333334	0.0	0.0	2.259801743160992	0.0	NaN	0.0	1.200000000000002	
5	9	0.0	8.333333333333334	0.0	0.0	2.239294045257423	0.0	NaN	0.0	1.200000000000002	
6	9	0.0	8.333333333333334	0.0	0.0	2.218820010637368	0.0	NaN	0.0	1.200000000000002	
7	9	0.0	8.333333333333334	0.0	0.0	2.198318426284384	0.0	NaN	0.0	1.200000000000002	
8	9	9.407865839295089E-6	8.333333333333334	0.0	0.0	2.17748553526035	0.0	0.0	1.1289439007154107E-4	1.200000000000002	
9	9	4.27813969422933E-5	8.333333333333334	3.825979840932507E-6	0.07178891909427122	2.1558847179976284	0.0	0.0	5.133767633075196E-4	1.200000000000002	
10	9	1.0783616139460593E-4	8.333333333333334	1.468948891448158E-5	0.9723709673008404	2.13326330779925	0.0	0.0	0.0012940339367352712	1.2120209792207894	
11	9	2.1307419583007736E-4	8.333333333333334	5.2644218506505654E-5	9.113631379254167	2.1095109719455487	0.0	0.0	0.0025568903499609283	1.2537878959542106	
12	9	3.6776571421481596E-4	8.333333333333334	8.054916513980917E-5	28.63520018033277	2.08459890243082	0.0	0.0	0.004413188570577792	1.2288432699716487	
13	9	5.819272035379409E-4	8.333333333333334	1.252933031858686E-4	49.512196293998585	2.058205638528132	0.0	0.0	0.006983126442455291	1.238623320741237	
14	9	8.66295901470901E-4	8.333333333333334	1.649711536839675E-4	91.59421733801172	2.030509262204832	0.0	0.0	0.010395550817650812	1.2528802988184844	
15	9	0.0012323006619297736	8.333333333333334	2.858498632736633E-4	165.21663623358128	2.00193247728484	0.0	0.0	0.014787607943157283	1.2556873275857503	
16	9	0.0016920292254574657	8.333333333333334	3.967765012038331E-4	240.96935209869864	1.9720918077395633	0.0	0.0	0.02030435070548959	1.2569877158139788	
17	9	0.002258191922405323	8.333333333333334	4.986919576548511E-4	319.52741510919486	1.9406003111541972	0.0	0.0	0.027098303068863874	1.2113538781337254	
18	9	0.0029440818480055302	8.333333333333334	7.355696963593376E-4	442.8097664088934	1.9081578348895263	0.0	0.0	0.035328982176066365	1.2066769937351942	
19	9	0.0037635315595564507	8.333333333333334	9.732637312257162E-4	607.6955697652153	1.8753531614484704	0.0	0.0	0.04516237871467741	1.210040645742093	
20	9	0.004730866357061191	8.333333333333334	0.0011884251138031584	774.4756774064543	1.841700210299061	0.0	0.0	0.056770396284734286	1.2525445401469626	
21	9	0.005860854219734286	8.333333333333334	0.0016359714989099454	945.1840549350618	1.8067514378230591	0.0	0.0	0.07033025063681143	1.214800748120879	
22	9	0.007168652481791087	8.333333333333334	0.0018411579167461048	1186.7501246999009	1.7718126794365323	0.0	0.0	0.08602382978149305	1.2000969319894843	
23	9	0.008747974408066466	8.333333333333334	0.002474851841598984	1524.8997705243264	1.7369001343208186	0.0	0.0	0.10497569289679759	1.2048672126152198	
24	9	0.010702650590199148	8.333333333333334	0.002907255262218013	1967.6658412227491	1.70198314816438	0.0	0.0	0.12843180708238977	1.2059263938228046	
25	9	0.013067194399407319	8.333333333333334	0.0034853515035589695	2416.2366979967273	1.6661345292609422	0.0	0.0	0.15680633279288783	1.1781486653795914	
26	9	0.01587652846216404	8.333333333333334	0.004237993509243329	2984.896974942054	1.6314358992154896	0.0	0.0	0.19051834154596847	1.1607400943535953	
27	9	0.018481613677129822	8.333333333333334	0.004992297869112532	3615.70828570338	1.6219695920103316	0.0	0.0	0.22177936412555785	1.1496531564415218	
28	9	0.019485802887101725	8.333333333333334	0.0056786777230209895	4175.224392402243	1.683212905012527	0.0	0.0	0.2338296346452207	1.1181372647996597	
29	9	0.020386937916751873	8.333333333333334	0.0059790461152991236	4435.403995915641	1.7545935582522514	0.0	0.0	0.2446432550010225	1.100516977752501	
30	9	0.02136925671873745	8.333333333333334	0.006189473667270131	4776.758793312277	1.831834183722605	0.0	0.0	0.25643108062484943	1.103007795525687	
31	9	0.022412990436232166	8.333333333333334	0.006561272728126762	5038.236593820715	1.913421401212653	0.0	0.0	0.268955885234786	1.0981850420356445	
32	9	0.023581889601853107	8.333333333333334	0.006918730464223982	5514.796863308778	2.0033034545657853	0.0	0.0	0.2829826752222373	1.0920909915961963	
33	9	0.024805163037916536	8.333333333333334	0.007241726905522406	5705.254901989795	2.09613971546138	0.0	0.0	0.29766195645499843	1.0644369533954647	
34	9	0.02608942543785169	8.333333333333334	0.007379654525008098	5931.833600912159	2.1925792338999543	0.0	0.0	0.3130731052542203	1.0798465157200234	
35	9	0.0274901322180479	8.333333333333334	0.007942298874880679	6388.663201235889	2.2968553130706693	0.0	0.0	0.3298815866165748	1.0963714885280915	
36	9	0.02900869348432307	8.333333333333334	0.008213186487949501	6855.461130428585	2.4091028392253926	0.0	0.0	0.34810432181187684	1.0779346865155528	
37	9	0.030623055819378287	8.333333333333334	0.008839413187043815	7238.8264270373775	2.5277294067809173	0.0	0.0	0.36747666983253946	1.0749350482518774	
38	9	0.03241260243913618	8.333333333333334	0.009375662051271685	7940.711051794683	2.658582402741779	0.0	0.0	0.3889512292696341	1.0646742439213466	
39	9	0.03437767556196208	8.333333333333334	0.010055679166562425	8602.714722841522	2.8008476330844547	0.0	0.0	0.4125321067435449	1.06450808259536	
40	9	0.036537213670927694	8.333333333333334	0.011127688698650356	9344.098707865736	2.955920482331953	0.0	0.0	0.4384465640511323	1.0571512184842693	
41	9	0.038801019870910544	8.333333333333334	0.011722736159912529	9742.770806217033	3.1173855074295393	0.0	0.0	0.46561223845092653	1.0763109145145595	
42	9	0.0412876146242516	8.333333333333334	0.01260989398962062	10603.764387334802	3.2937480804211074	0.0	0.0	0.49545137549101925	1.0626411935256912	
43	9	0.04396920899733783	8.333333333333334	0.013842637757482039	11364.038709598493	3.4830526318304127	0.0	0.0	0.527630507968054	1.0618390631985668	
44	9	0.04703320553283208	8.333333333333334	0.01507979207767263	12904.185694216902	3.6996329494589264	0.0	0.0	0.5643984663939849	1.0525951150521178	
45	9	0.050255486683992816	8.333333333333334	0.01650224200086871	13658.309510779474	3.9287881865364866	0.0	0.0	0.6030658402079138	1.0556273958922355	
46	9	0.05373199672255108	8.333333333333334	0.01788938631983664	14787.077344817699	4.177364116018387	0.0	0.0	0.6447839606706129	1.0487828238194117	
47	9	0.0576341979188087	8.333333333333334	0.020046884941611928	16592.799585069926	4.457751348177818	0.0	0.0	0.6916103750257044	1.0497407345185836	
48	9	0.06202024672316944	8.333333333333334	0.022325357588570197	18645.558447356892	4.774315746136935	0.0	0.0	0.7442429606780333	1.0486833701541292	
49	9	0.06682137251778955	8.333333333333334	0.024862967265314336	20590.280937085274	5.124832427833541	0.0	0.0	0.8018564702134746	1.050019126054865	
50	9	0.07211277054774116	8.333333333333334	0.02728170198999073	22855.27353978396	5.515007430702263	0.0	0.0	0.8653532465728939	1.0439345492531553	
51	9	0.07798960117035762	8.333333333333334	0.030326341438427974	25530.375525586147	5.95217145117888	0.0	0.0	0.9358752140442915	1.0473551678234443	
52	9	0.08443053460124521	8.333333333333334	0.03358532327025552	28154.071703741505	6.43507826322275	0.0	0.0	1.0131664152149424	1.0439814841956747	
53	9	0.09152769298985998	8.333333333333334	0.036998729830375034	31186.575145282724	6.970996162464883	0.0	0.0	1.0983323158783198	1.0402519019969687	
54	9	0.0991610030462587	8.333333333333334	0.04073031334554164	33920.914907150276	7.554079861968103	0.0	0.0	1.1899320365551045	1.0384424406845592	
55	9	0.10768500732083956	8.333333333333334	0.04471281752652919	38161.68329749855	8.211877345245323	0.0	0.0	1.2922200878500747	1.0222690524455935	
56	9	0.1165283923098217	8.333333333333334	0.049067955955275744	40058.72175534015	8.90059594264034	0.0	0.0	1.3983407077178605	1.0161049711320078	
57	9	0.12602339126739562	8.333333333333334	0.05350526505907065	43372.44085011922	9.646227059363481	0.0	0.0	1.5122806952087475	1.0094230582262775	
58	9	0.1360493556597439	8.333333333333334	0.05734199493472415	46207.940707165195	10.43957264650887	0.0	0.0	1.632592267916927	1.0045892818306135	
59	9	0.14688896861313847	8.333333333333334	0.06221081630679334	50452.457270262465	11.306376649510852	0.0	0.0	1.7626676233576615	0.9991387631084413	
60	9	0.1588744618971709	8.333333333333334	0.06717133422126999	56200.243386302864	12.273963015420035	0.0	0.0	1.9064935427660505	0.988713919174394	
61	9	0.1726068318459001	8.333333333333334	0.07245898643889997	64682.470896275896	13.39224077696383	0.0	0.0	2.071281982150801	0.9774564318549684	
62	9	0.1874272289031721	8.333333333333334	0.07841564112561479	70473.19525279781	14.610510295760717	0.0	0.0	2.249126746838065	0.9786663147864487	
63	9	0.2033609353587973	8.333333333333334	0.08545451935493407	76544.82512675168	15.933333937505338	0.0	0.0	2.4403312243055675	0.9696104778417113	
64	9	0.2206478928891906	8.333333333333334	0.09234021799484018	83779.97705401636	17.381559785560906	0.0	0.0	2.647774714670287	0.9648111163010873	
65	9	0.2395135692068623	8.333333333333334	0.10012716745617893	92147.94825771281	18.975337064097083	0.0	0.0	2.8741628304823474	0.9686445987559174	
66	9	0.2598883062848601	8.333333333333334	0.10758029391013771	100511.69741143378	20.713670757885684	0.0	0.0	3.118659675418321	0.9599670423916327	
