time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	9	0.0	8.333333333333334	0.0	0.0	2.2916666666666665	0.0	NaN	0.0	1.200000000000002	
2	9	0.0	8.333333333333334	0.0	0.0	2.2873322795169577	0.0	NaN	0.0	1.200000000000002	
3	9	0.0	8.333333333333334	0.0	0.0	2.2776582357634907	0.0	NaN	0.0	1.200000000000002	
4	9	0.0	8.333333333333334	0.0	0.0	2.2612157693300805	0.0	NaN	0.0	1.200000000000002	
5	9	0.0	8.333333333333334	0.0	0.0	2.240697008568755	0.0	NaN	0.0	1.200000000000002	
6	9	0.0	8.333333333333334	0.0	0.0	2.220212331395714	0.0	NaN	0.0	1.200000000000002	
7	9	0.0	8.333333333333334	0.0	0.0	2.199700521599437	0.0	NaN	0.0	1.200000000000002	
8	9	8.503263354747486E-6	8.333333333333334	0.0	0.0	2.1788802638614633	0.0	0.0	1.0203916025696982E-4	1.200000000000002	
9	9	4.086477429850998E-5	8.333333333333334	3.7379488799386906E-6	0.1266824975520171	2.15729640274166	0.0	0.0	4.903772915821197E-4	1.200000000000002	
10	9	1.0480131109296222E-4	8.333333333333334	2.1564957090965023E-5	2.5558441141618413	2.1347351166309267	0.0	0.0	0.0012576157331155467	1.1985072674604822	
11	9	2.0881633410676037E-4	8.333333333333334	4.811856837245286E-5	12.01579432387492	2.1110801062485134	0.0	0.0	0.0025057960092811243	1.2175915552726617	
12	9	3.621816956878121E-4	8.333333333333334	8.796322092560146E-5	37.997822982205584	2.0864379610864083	0.0	0.0	0.004346180348253745	1.2288032525415673	
13	9	5.749157366769544E-4	8.333333333333334	1.3976376868071348E-4	83.19904883057042	2.0609573308740607	0.0	0.0	0.0068989888401234534	1.2489607500890236	
14	9	8.577577646224501E-4	8.333333333333334	1.7195888286740358E-4	146.68622984981957	2.0347333797721774	0.0	0.0	0.0102930931754694	1.2402408012041108	
15	9	0.0012221389196275985	8.333333333333334	2.852556046732935E-4	246.9874383696413	2.008322970865948	0.0	0.0	0.01466566703553118	1.2291305652493607	
16	9	0.0016801494447465743	8.333333333333334	4.2249327740124945E-4	372.80893948950217	1.9819539551013845	0.0	0.0	0.020161793336958892	1.249569298149116	
17	9	0.002244502388906545	8.333333333333334	5.2093205134286E-4	472.92818638611266	1.954474801542245	0.0	0.0	0.02693402866687854	1.250821931407963	
18	9	0.0029284937814462813	8.333333333333334	7.444545242619567E-4	665.736120312263	1.9278469643661216	0.0	0.0	0.035141925377355374	1.2144403842492288	
19	9	0.003745959328492613	8.333333333333334	9.528992815198957E-4	874.6021142977038	1.9019683733244703	0.0	0.0	0.044951511941911354	1.2257353211560411	
20	9	0.004711227692514534	8.333333333333334	0.0011556687071118314	1048.395211710981	1.8753667029789085	0.0	0.0	0.056534732310174404	1.2181024367557918	
21	9	0.005839070427469668	8.333333333333334	0.001562211361343241	1322.6439430732235	1.8501420929800216	0.0	0.0	0.07006884512963601	1.1933514007007566	
22	9	0.007144648652957886	8.333333333333334	0.001859894667580387	1652.1435892896543	1.827164113256052	0.0	0.0	0.08573578383549463	1.1846018977350217	
23	9	0.00871415817925239	8.333333333333334	0.0024300391518493883	2169.0523303160376	1.8090136920930433	0.0	0.0	0.10456989815102868	1.227908777501271	
24	9	0.01065872290611117	8.333333333333334	0.0028217728470866133	2725.5764254689243	1.7937195794723735	0.0	0.0	0.12790467487333404	1.2084383996921286	
25	9	0.013012873370569437	8.333333333333334	0.0034517565429672808	3362.8492331784873	1.7823073765640458	0.0	0.0	0.15615448044683325	1.1801017695551284	
26	9	0.015811550159746026	8.333333333333334	0.004295641403985171	4251.441435247159	1.7802801921336842	0.0	0.0	0.18973860191695233	1.1730596656275138	
27	9	0.018989220881350393	8.333333333333334	0.004987577864290389	5119.380171448627	1.7893621980631702	0.0	0.0	0.2278706505762047	1.1321192867553511	
28	9	0.02131420248132428	8.333333333333334	0.005698758608082111	5893.359524903029	1.8491324801022377	0.0	0.0	0.2557704297758914	1.1183374381761901	
29	9	0.022890364845145963	8.333333333333334	0.006469246119393016	6712.291943265706	1.9561974049129631	0.0	0.0	0.27468437814175156	1.1047085901098457	
30	9	0.024479526405925146	8.333333333333334	0.00697450034081136	7427.19064991656	2.0811383132156402	0.0	0.0	0.29375431687110176	1.0867885428377488	
31	9	0.026203420683927666	8.333333333333334	0.007373046267206729	8002.4872592130405	2.215946716839128	0.0	0.0	0.314441048207132	1.080540428470311	
32	9	0.028130391204141778	8.333333333333334	0.007980826906281907	8773.768564429063	2.364162345421661	0.0	0.0	0.33756469444970133	1.0660290596799935	
33	9	0.030205655685785204	8.333333333333334	0.008498209995099665	9328.61706488023	2.5217001461961632	0.0	0.0	0.36246786822942245	1.063736199453528	
34	9	0.03238022173666908	8.333333333333334	0.008702573789648038	9696.030718025255	2.6850368062732506	0.0	0.0	0.38856266084002894	1.0620464085189754	
35	9	0.03485974865934419	8.333333333333334	0.009753032688453804	10903.655862417474	2.8696664300858252	0.0	0.0	0.4183169839121303	1.0617885514206749	
36	9	0.03759247998891376	8.333333333333334	0.010298053872026515	11907.959333256527	3.0716966334840645	0.0	0.0	0.4511097598669651	1.0571901425449561	
37	9	0.04055809666806715	8.333333333333334	0.011044837607402633	12837.829136782764	3.289641946023235	0.0	0.0	0.48669716001680585	1.063840148165862	
38	9	0.0439030731785906	8.333333333333334	0.012180028259886198	14354.801775427632	3.534254228740647	0.0	0.0	0.5268368781430872	1.0497012175182363	
39	9	0.04764512069915245	8.333333333333334	0.013346957013312559	15862.212833891252	3.805188741563796	0.0	0.0	0.5717414483898294	1.0311498551633123	
40	9	0.0518105326913218	8.333333333333334	0.014801876565609313	17480.26958759413	4.104324851602949	0.0	0.0	0.6217263922958616	1.0320464727864234	
41	9	0.05632509037806254	8.333333333333334	0.016393219295113524	18820.57838855009	4.426350940087491	0.0	0.0	0.6759010845367505	1.033952661793166	
42	9	0.061329729696620816	8.333333333333334	0.018027828506051616	20713.194721745913	4.781331763040636	0.0	0.0	0.7359567563594498	1.0282995575197058	
43	9	0.06707325997589214	8.333333333333334	0.02014694659008524	23566.385247389975	5.186815151123283	0.0	0.0	0.8048791197107057	1.0192385275941334	
44	9	0.07376016450691202	8.333333333333334	0.02255607986236964	27330.94865372937	5.659328936776472	0.0	0.0	0.8851219740829442	1.0113655072426635	
45	9	0.08108613226841653	8.333333333333334	0.025608029009877045	30108.42586015019	6.18020532975897	0.0	0.0	0.9730335872209984	1.011793398556991	
46	9	0.08942748576393299	8.333333333333334	0.0291185812205504	34366.21223650098	6.776501976403417	0.0	0.0	1.0731298291671958	1.0183948706205381	
47	9	0.09893235040046712	8.333333333333334	0.03262839283945598	39248.943191694685	7.459295329696	0.0	0.0	1.1871882048056055	1.0220523445267744	
48	9	0.10956024907350975	8.333333333333334	0.036597779794055554	44032.3213406241	8.226204003243284	0.0	0.0	1.314722988882117	1.0109400661498855	
49	9	0.12141133180849355	8.333333333333334	0.0414386800872968	49603.34929299253	9.09125714702438	0.0	0.0	1.4569359817019225	1.0077651557181388	
50	9	0.13480477302122107	8.333333333333334	0.04707696473534427	56519.2552543159	10.07869544496995	0.0	0.0	1.6176572762546528	0.9995905803488181	
51	9	0.1504369397516854	8.333333333333334	0.05380360875416976	66337.40063814611	11.241393444542263	0.0	0.0	1.805243277020225	0.9964488804383904	
52	9	0.16811984826590828	8.333333333333334	0.06192576032721664	75549.09229652821	12.567037197669125	0.0	0.0	2.0174381791908993	0.9902542267975143	
53	9	0.18763887026611537	8.333333333333334	0.06950150772966401	84014.09710370025	14.040798237008035	0.0	0.0	2.2516664431933844	0.9892131379930403	
