Absolute (scaled and unscaled) effects; first averaged outputs of 3 replicates.

 Unscaled absolute effects:
Biom peak:
1					2					3					4					5					6					7					8					9					10					11					12					13					14					15					16					17					18					19					20					21					
22					23					24					25					26					27					28					29					30					31					32					33					34					35					36					37					38					39					40					41					
42					43					44					45					46					47					48					49					50					51					52
7.668007581e+02	7.603487373e+00	9.536085573e+00	5.791385182e+01	1.439083177e-03	9.159192122e-04	8.296921424e-02	7.862948967e-02	4.801939176e-01	7.337411216e-01	1.615951813e+00	1.293075487e+00	4.830945753e+03	3.198029814e+02	1.648443247e+01	1.087687654e+02	1.250964268e+02	3.015350690e+03	3.034102069e+03	1.089344876e+01	6.307550990e+00	3.936020905e+00	3.089420488e+04	7.151726643e+02	6.385902852e+01	5.344627035e+00	2.519486567e+01	2.262123039e+01	9.048060497e+01	1.903055576e+02	1.757245128e+03	1.266028399e+02	3.886705978e+04	1.521276578e+04	3.970640101e+00	3.710215116e+02	8.719441879e+04	1.318313740e+04	8.855664794e+01	7.282299998e+01	6.608632924e+00	5.613202281e+01	2.957246886e+02	6.329023960e+01	3.423593805e+02	7.985633769e+02	3.919985921e+02	3.494946753e+00	2.791222207e+03	2.314404697e+03	1.160996554e+02	7.146997503e+01
5.809711955e+03	1.899695481e+02	1.549035047e+01	2.900394289e+00	7.660569524e-04	7.130832417e-04	3.467629047e-02	3.792950371e-02	1.467769206e-01	1.755753742e-02	3.301248325e-01	6.528637049e-01	4.393705154e+03	3.434112025e+02	1.260764895e+02	5.404236050e+00	2.805942737e+00	2.285024740e+02	1.929033103e+02	9.624147437e-01	3.608665014e-01	4.983461692e-01	2.677416387e+02	4.314234004e+01	9.460532627e+00	1.359861012e-01	4.445440952e+00	6.473994275e-01	8.917132548e-01	2.718013836e+00	7.874018077e+01	1.734310032e+00	3.430644774e+01	1.880680535e+02	2.860787864e-01	1.147126760e+01	4.319810133e+03	2.367544914e+03	4.103540410e+00	2.239959981e+01	4.621351411e+00	1.586789425e+01	9.102578485e+01	1.058477223e+00	1.029536748e+02	1.240667345e+03	2.995961539e+02	5.347944381e-01	1.551536884e+04	1.571544652e+03	1.173945549e+02	4.912958190e+01
9.338454066e+01	6.141784008e+00	2.247081313e+01	1.195730142e+01	1.103318279e-03	1.136555084e-04	2.137837499e-02	2.811817748e-02	6.332644553e-02	2.480036819e-02	5.450271430e-02	6.284532956e-01	5.742167277e+01	2.030469961e+02	4.733992190e+01	7.399721412e+00	2.289076461e+00	1.134890874e+02	9.636724266e+01	2.004627523e-01	1.388704505e+00	7.082752220e-01	6.225309796e+02	1.635740288e+01	5.289008122e+00	2.283906219e-01	3.796558502e+00	3.065748499e-01	5.183781361e-01	1.551517127e+00	1.830082217e+02	1.740367668e+00	2.848322439e+02	9.928080194e+01	9.745594251e-02	1.837182348e+02	1.050088810e+04	2.952804715e+03	2.914194747e+00	1.794704187e+01	4.408315490e+00	1.755722385e+01	1.409451550e+02	7.391923709e+00	1.207300519e+02	1.302874885e+03	3.106694569e+02	4.477555744e-01	1.037611300e+04	2.103608347e+03	1.959512554e+02	9.224351881e+01
4.582385540e+02	8.579982995e+00	4.281627255e+01	1.441918475e+01	1.212474522e-02	5.110053082e-04	4.201055170e-02	7.035502177e-02	1.313755110e-01	7.737347738e-02	8.348086837e-01	3.137005496e-01	4.470107566e+03	7.911474297e+00	1.378911348e+02	8.704384811e-01	3.044017039e+01	3.471237963e+02	3.787957121e+02	1.628262137e+00	2.301144768e+00	8.849701829e-01	3.527155680e+03	6.548110063e+01	1.254275612e+00	2.207877547e-01	8.468529563e-01	8.502152024e-01	2.226794756e+01	1.708929719e+01	1.051815930e+02	1.956110595e-01	1.065512228e+03	2.938252857e+02	2.385081664e+00	5.031899268e+02	2.778084297e+03	8.998883420e+02	8.476064566e+00	9.768380897e+01	2.123314089e+00	9.038807996e-01	5.040401510e+01	7.956950395e+01	4.472861503e+00	2.080998583e+03	1.319107663e+02	6.774884699e-01	2.732329036e+04	1.117260549e+03	3.904763014e+01	1.012764041e+02
2.626204346e+01	1.338368517e+00	8.928131829e+00	2.586960040e+00	2.020065854e-04	1.063635837e-04	1.661598113e-02	1.396468343e-02	5.770744285e-03	3.526120913e-02	3.808159737e-02	5.914000245e-01	1.798472199e+03	1.666331307e+02	6.568202054e+01	2.902783601e-01	1.094270137e+00	1.337292448e+02	1.769064921e+01	5.125934609e-01	6.939466175e-03	1.873468292e-01	9.616461424e+02	3.561258178e+01	1.613153229e+00	3.124496547e-02	3.072787844e+00	5.845749604e-02	1.926113166e-01	3.018337161e-01	1.430370596e+02	1.744080156e+00	2.317594821e+02	5.080253006e+01	1.104635624e-01	1.329757164e+01	5.588883503e+03	2.081030930e+03	2.382314337e-01	5.081947952e+00	2.508897155e+00	2.885671266e+00	5.066634254e+00	9.874254079e+00	2.973220382e+01	1.260108787e+03	2.396756133e+02	9.029303000e-02	1.109132872e+04	2.045941890e+03	1.621628371e+02	7.938094414e+01
2.602710681e+02	1.101827259e+01	2.022099417e+01	2.984852570e+00	7.281622567e-04	1.065871915e-04	1.162321882e-02	2.284244546e-02	2.201670341e-02	3.008728850e-01	6.344400997e-01	1.723941593e-01	1.103764508e+03	1.621863194e+02	4.841004805e+01	1.440396904e+01	1.489998101e+00	4.920636748e+02	7.050924706e+02	4.866795865e-01	1.432199577e+00	3.742163675e-01	1.689864636e+03	1.395454463e+01	2.406149622e-01	7.290374752e-02	4.272566060e+00	3.593656719e-01	7.002544838e-03	8.572013740e-01	1.013273390e+02	2.225028860e+00	1.674253325e+02	2.655329723e+02	3.309748271e-02	1.002275494e+01	6.963323502e+03	3.062127068e+03	2.091035291e+00	1.451225310e+00	2.240196927e+00	1.488066750e+01	3.407417998e+01	1.839842130e+01	7.440209782e+01	7.581166666e+02	2.942819012e+02	2.938283058e+00	2.981339975e+04	1.918792453e+03	1.227905920e+02	5.444510021e+01
4.416234962e+01	1.868486528e+00	1.143902827e+01	3.972123338e+00	1.309992791e-03	1.422525177e-04	1.146667747e-02	4.055552029e-03	1.170592993e-02	1.208463087e-01	4.955491357e-02	2.507744538e-01	1.118824498e+03	2.564204320e+02	4.883066365e+01	1.016045593e+00	1.082126796e+01	4.419830824e+01	4.244897246e+02	6.027331968e-01	1.928767273e+00	3.969267905e-01	1.341770423e+03	7.873491910e+00	3.553025384e+00	1.990405387e+00	2.517015932e-01	9.776281243e+00	4.603205699e+01	8.074143417e+00	9.004668128e+01	4.216213383e+00	7.281561921e+02	1.729965108e+01	8.602043068e-01	1.993422902e+02	6.582456628e+03	2.450378233e+03	3.079995298e+00	2.882430724e+01	5.011271923e+00	2.563533647e+01	1.091574635e+02	2.783076622e+01	1.125107155e+02	1.824039303e+03	3.793258393e+02	6.158383070e-01	1.835859876e+04	2.134736760e+03	9.688946853e+01	3.881256143e+01
1.122237343e+02	5.992042344e+00	5.079106614e+00	2.512458218e+01	1.641687158e-03	2.406128691e-04	4.649857379e-02	3.733795245e-02	8.057072352e-02	6.284341062e-03	1.594735230e-01	1.491341996e+00	3.588370248e+02	2.642495433e+02	1.877663372e+02	9.667717266e+00	1.085319666e+01	1.101105226e+02	3.764312996e+02	1.893822301e+00	1.837936274e+00	1.117011590e+00	4.006673770e+02	1.105494433e+01	2.252133884e-01	1.496512011e-01	3.128487747e+00	4.174731569e-01	2.633416550e+00	3.910429782e+00	4.800284317e+01	1.668452375e+00	1.508650717e+01	1.868295027e+02	2.266837570e-01	6.422275532e+00	5.172924235e+03	3.017143010e+03	1.448178115e+01	1.699901051e+02	9.716311697e+00	3.542469440e+00	1.603483653e+01	1.047073464e+02	1.123487704e+03	6.043370011e+02	1.460519392e+02	9.024031070e-01	1.321161376e+04	4.758659840e+03	7.040748967e+03	1.867647507e+02
4.568729341e+01	7.485462633e+00	1.252144573e+01	3.251213575e+01	5.969664650e-03	3.333368187e-04	3.436516865e-02	1.676279946e-01	1.563867908e-01	4.315521019e-01	1.328091270e+00	2.836846638e+00	3.781092814e+03	3.145906693e+02	3.686231665e+02	1.112038096e+02	7.706637590e+01	2.514253054e+03	3.951796122e+02	8.158756049e+00	9.077317457e-01	1.876717370e+00	2.609287965e+03	4.518743344e+01	9.434884348e+00	3.889415486e-01	7.865189378e-01	1.048918462e+00	1.575026465e+00	6.927985853e-02	1.311871682e+02	2.041269224e+00	5.106343037e+02	1.020599419e+02	1.525988145e-01	4.930484207e+01	1.972585685e+04	5.595362288e+03	6.110927767e-01	2.415631451e+01	7.909505106e+00	1.710618457e+01	1.196022449e+01	1.607075779e+01	1.604241806e+02	3.213241776e+03	6.133067127e+02	4.667646060e-01	2.145448417e+04	2.834386343e+03	4.203714243e+01	4.198108294e+01
