Field-level output
Created by GroIMP
time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
1.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2916666666666665	0.0	NaN	0.0	1.200000000000002
2.0	9.0	0.0	8.333333333333334	0.0	0.0	2.285474685024225	0.0	NaN	0.0	1.200000000000002
3.0	9.0	0.0	8.333333333333334	0.0	0.0	2.274369463387387	0.0	NaN	0.0	1.200000000000002
4.0	9.0	0.0	8.333333333333334	0.0	0.0	2.25836474015238	0.0	NaN	0.0	1.200000000000002
5.0	9.0	0.0	8.333333333333334	0.0	0.0	2.237866245671374	0.0	NaN	0.0	1.200000000000002
6.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2174006124792225	0.0	NaN	0.0	1.200000000000002
7.0	9.0	0.0	8.333333333333334	0.0	0.0	2.1969066334562357	0.0	NaN	0.0	1.200000000000002
8.0	9.0	9.769706833114131E-6	8.333333333333334	0.0	0.0	2.176071580031608	0.0	0.0	1.1723648199736958E-4	1.200000000000002
9.0	9.0	4.354804599980664E-5	8.333333333333334	1.5050040136183995E-5	0.6799069647070386	2.154482890171112	0.0	0.0	5.225765519976797E-4	1.200000000000002
10.0	9.0	1.090501015152634E-4	8.333333333333334	1.1181146752093208E-5	1.1090734877350263	2.131859274707001	0.0	0.0	0.0013086012181831607	1.2049576696623996
11.0	9.0	2.1477734051940424E-4	8.333333333333334	3.0131181197271177E-5	7.621110776869671	2.1080599718104724	0.0	0.0	0.002577328086232851	1.2318516208829626
12.0	9.0	3.6999932162561756E-4	8.333333333333334	6.320514979105163E-5	32.337486597794076	2.0832367893126826	0.0	0.0	0.0044399918595074105	1.2168940400048265
13.0	9.0	5.847317902823353E-4	8.333333333333334	1.2916047071510924E-4	89.51467261708994	2.0578884328683507	0.0	0.0	0.007016781483388025	1.2583516418478304
14.0	9.0	8.697111562102809E-4	8.333333333333334	1.765819733946816E-4	183.4901934099902	2.032596160221986	0.0	0.0	0.010436533874523372	1.2231248376281747
15.0	9.0	0.0012363653588506435	8.333333333333334	2.987426863978087E-4	339.34822159116806	2.008571681894838	0.0	0.0	0.014836384306207723	1.2356940004273855
16.0	9.0	0.0016967811377418221	8.333333333333334	4.2210097791426407E-4	456.139667980179	1.9843243716682908	0.0	0.0	0.020361373652901867	1.2363912866927924
17.0	9.0	0.0022636677358048346	8.333333333333334	4.7499003969742623E-4	579.0393738220585	1.9595451654673761	0.0	0.0	0.027164012829658017	1.2183435036370258
18.0	9.0	0.0029503170746292312	8.333333333333334	7.60439248929636E-4	804.1020827268811	1.936440600776726	0.0	0.0	0.035403804895550776	1.198978764711346
19.0	9.0	0.0037705604519819858	8.333333333333334	0.0010039702667557328	1083.1299290998916	1.915902288654493	0.0	0.0	0.04524672542378383	1.2395239053457172
20.0	9.0	0.0047387218228798515	8.333333333333334	0.0011504704125647287	1305.530827816975	1.8958725194904746	0.0	0.0	0.056864661874558214	1.2543835043639286
21.0	9.0	0.0058695677366401335	8.333333333333334	0.0016049754830020529	1631.2022018224463	1.8785148103558464	0.0	0.0	0.0704348128396816	1.209312598530367
22.0	9.0	0.007178254013324368	8.333333333333334	0.001863469227935633	2058.2800273040884	1.865906000702789	0.0	0.0	0.08613904815989241	1.196918072345306
23.0	9.0	0.008761500899592092	8.333333333333334	0.002420644929276043	2672.651763703615	1.8603403349237002	0.0	0.0	0.1051380107951051	1.2040741365051362
24.0	9.0	0.010720221663834344	8.333333333333334	0.002840816087920922	3378.7645338160073	1.8614564113997345	0.0	0.0	0.12864265996601212	1.2302026208039392
25.0	9.0	0.01308892281094247	8.333333333333334	0.003385286194483103	4061.7068282428613	1.8675019208449914	0.0	0.0	0.15706707373130965	1.1592170085518263
26.0	9.0	0.015902519783131248	8.333333333333334	0.004169736329531156	5071.081774780492	1.8859546219007715	0.0	0.0	0.190830237397575	1.1484776743537628
27.0	9.0	0.019115741518621516	8.333333333333334	0.00485906550403309	6116.984384994153	1.9193229288851918	0.0	0.0	0.22938889822345818	1.1382272977882322
28.0	9.0	0.022204980695887496	8.333333333333334	0.005750831402208163	7171.281318183933	1.9856073733569801	0.0	0.0	0.26645976835064994	1.1258890452736219
29.0	9.0	0.0246163829206411	8.333333333333334	0.006718794331871691	8415.26642049879	2.108098099162842	0.0	0.0	0.2953965950476932	1.1007587203667653
30.0	9.0	0.02682662943295767	8.333333333333334	0.007474361992606724	9666.808556874379	2.2699147055050264	0.0	0.0	0.32191955319549204	1.0772345447377678
31.0	9.0	0.029171401324093838	8.333333333333334	0.007849124867505787	10518.256079217577	2.4487033121010815	0.0	0.0	0.35005681588912607	1.075888820473227
32.0	9.0	0.03180757955524071	8.333333333333334	0.008814452977698763	11797.888784382252	2.651351017103124	0.0	0.0	0.38169095466288855	1.0582965641084816
33.0	9.0	0.034585754660929946	8.333333333333334	0.009277231650655164	12308.126216079307	2.8621533722986263	0.0	0.0	0.41502905593115935	1.0516156689417027
34.0	9.0	0.03763207845844029	8.333333333333334	0.010098762543407655	13349.308825683072	3.090873100248837	0.0	0.0	0.45158494150128353	1.0534131729258622
35.0	9.0	0.04106662023101459	8.333333333333334	0.01076497293974259	14884.66299729055	3.3465316874917863	0.0	0.0	0.4927994427721751	1.0471002791371582
36.0	9.0	0.04483313245286454	8.333333333333334	0.011927003643524437	16201.103821273535	3.624912981113773	0.0	0.0	0.5379975894343745	1.0378170295074431
37.0	9.0	0.04910197581772258	8.333333333333334	0.013010050782209908	18204.10816915198	3.938564405552994	0.0	0.0	0.589223709812671	1.0239805912123447
38.0	9.0	0.05388014734070961	8.333333333333334	0.01441056150548017	20242.12959813183	4.287911021715801	0.0	0.0	0.6465617680885153	1.0082944838769303
39.0	9.0	0.0595273837682031	8.333333333333334	0.016556776981851862	23577.91952972989	4.696716162450424	0.0	0.0	0.7143286052184372	1.003316201338601
40.0	9.0	0.06595187758857907	8.333333333333334	0.018478391349282922	26557.20905799138	5.15801561429671	0.0	0.0	0.7914225310629488	1.0223291818964448
41.0	9.0	0.07300388862437852	8.333333333333334	0.020142568435096538	28968.079631366127	5.660971893448736	0.0	0.0	0.8760466634925423	1.0169640605448236
42.0	9.0	0.08094596021045516	8.333333333333334	0.022766245273094777	32402.455569090886	6.224241239750202	0.0	0.0	0.971351522525462	1.0038039529068028
43.0	9.0	0.09008694684394282	8.333333333333334	0.025540506055846984	37031.561180875695	6.869527303119315	0.0	0.0	1.081043362127314	1.004467852420334
44.0	9.0	0.10062851978545173	8.333333333333334	0.029480098773552506	42668.2709371125	7.614938134765445	0.0	0.0	1.2075422374254208	1.0045864645639098
45.0	9.0	0.11296314594770275	8.333333333333334	0.03446295764876298	50070.598741059956	8.49247898576592	0.0	0.0	1.355557751372433	0.9871898731718296
46.0	9.0	0.12741826377558393	8.333333333333334	0.03963055956672668	58832.59299580209	9.5264497836086	0.0	0.0	1.529019165307007	0.98617287974999
47.0	9.0	0.14402563304639618	8.333333333333334	0.04576245798492594	67843.78230901824	10.72060967255131	0.0	0.0	1.7283075965567543	0.9887997932271125
