Plant-level output
Created by GroIMP
time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)
25.0	41.636105183231805	81.0	1.0	9.0	1.0	9.0	0.0	41.636105183231805	24.0	0.0	0.0016306411531501201	0.0031873087213243364	0.052922918548529624	1.3278119013524647	188.13606512216967	0.0	94.40554044553325	0.0	49.87326456779051	1.8929087811609364	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.0012242474261819	0.0	0.0	0.0
25.0	40.44188874341273	82.0	1.0	9.0	2.0	9.0	0.0	40.44188874341273	21.0	0.0	0.0015002706839392017	0.0010110312549782038	0.054200798971295726	1.6957659407967478	198.21357700457645	0.0	86.85777643858536	0.0	47.201896462114995	1.840133192705484	86.85777643858536	1.0E-4	0.0	0.0	0.0	9.486828030605048E-4	0.0	0.0	0.0
25.0	40.96384637516414	83.0	1.0	9.0	3.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.003863163119388679	0.09050700923586824	1.2283194647253177	209.978102187348	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	0.0012364879926109243	0.0	0.0	0.0
25.0	41.636105183231805	84.0	1.0	9.0	4.0	9.0	0.0	41.636105183231805	24.0	0.0	0.0016306411531501201	0.0032667897101731525	0.07779473692482261	1.2349764123165747	197.28157979846094	0.0	94.40554044553325	0.0	49.87326456779051	1.8929087811609364	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.0014669108152575326	0.0	0.0	0.0
25.0	41.36169112900916	85.0	1.0	9.0	5.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.0046565197438851215	0.09380073292482924	1.1204842748565744	205.04653070069205	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.001229294926155392	0.0	0.0	0.0
25.0	40.96384637516414	86.0	1.0	9.0	6.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.003544838046631241	0.058297495358658	1.0684240574509187	197.7867679496144	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	0.0010560412124040498	0.0	0.0	0.0
25.0	40.96384637516414	87.0	1.0	9.0	7.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.004751862811049125	0.07046271353588304	1.1995427353404597	200.59508573288588	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	9.521414957637744E-4	0.0	0.0	0.0
25.0	41.636105183231805	88.0	1.0	9.0	8.0	9.0	0.0	41.636105183231805	24.0	0.0	0.0016306411531501201	0.0017904729773670538	0.036624768701496155	1.1202151031012118	182.73558868618824	0.0	94.40554044553325	0.0	49.87326456779051	1.8929087811609364	94.40554044553325	1.0E-4	0.0	0.0	0.0	5.706691289646119E-4	0.0	0.0	0.0
25.0	40.44188874341273	89.0	1.0	9.0	9.0	9.0	0.0	40.44188874341273	21.0	0.0	0.0015002706839392017	0.0014253512050147327	0.060371499765928524	0.9147990798285411	202.38690487224326	0.0	86.85777643858536	0.0	47.201896462114995	1.840133192705484	86.85777643858536	1.0E-4	0.0	0.0	0.0	0.0010642792150458236	0.0	0.0	0.0
25.0	40.96384637516414	90.0	1.0	9.0	10.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.004693363079016101	0.08347111683941962	1.2819581120683776	204.99327152901748	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	9.88083086647192E-4	0.0	0.0	0.0
25.0	41.36169112900916	91.0	1.0	10.0	1.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.005045950737544716	0.09219288562585617	1.1987794111717722	202.77568957999605	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.0013156010741935563	0.0	0.0	0.0
25.0	40.96384637516414	92.0	1.0	10.0	2.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.0028773297609456833	0.06745026971413817	1.1099630697789764	200.85581511064694	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	0.001244085588073399	0.0	0.0	0.0
25.0	41.36169112900916	93.0	1.0	10.0	3.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.0025047394911405004	0.0419380502333237	1.154811565603433	187.1413465704848	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	8.391108402635941E-4	0.0	0.0	0.0
25.0	40.96384637516414	94.0	1.0	10.0	4.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.003876223863845031	0.08215976582177463	1.1492207696461392	204.96443778384207	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	0.0010407808001160863	0.0	0.0	0.0
25.0	40.96384637516414	95.0	1.0	10.0	5.0	9.0	0.0	40.96384637516414	22.0	0.0	0.0015002706839392017	0.002252178048322418	0.0224086971182927	1.0418083522617059	182.50708778236418	0.0	86.85777643858536	0.0	48.36159815819011	1.7960071574656153	86.85777643858536	1.0E-4	0.0	0.0	0.0	3.482691934166735E-4	0.0	0.0	0.0
25.0	41.36169112900916	96.0	1.0	10.0	6.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.0030362491126846203	0.04352417481134792	0.832173082131307	187.59214998651072	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.0010520774623456908	0.0	0.0	0.0
25.0	41.36169112900916	97.0	1.0	10.0	7.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.00429360620646068	0.08373392351448897	1.08367185222758	202.32315923285913	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.0012390410069839932	0.0	0.0	0.0
25.0	40.44188874341273	98.0	1.0	10.0	8.0	9.0	0.0	40.44188874341273	21.0	0.0	0.0015002706839392017	0.0036344621436109606	0.049275423340931615	1.2736322402229652	194.91799777996883	0.0	86.85777643858536	0.0	47.201896462114995	1.840133192705484	86.85777643858536	1.0E-4	0.0	0.0	0.0	9.784088731334538E-4	0.0	0.0	0.0
25.0	41.36169112900916	99.0	1.0	10.0	9.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.004970741717149711	0.11137720384662364	1.2549959502545207	209.8267223200965	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	0.0013805441239159234	0.0	0.0	0.0
25.0	41.36169112900916	100.0	1.0	10.0	10.0	9.0	0.0	41.36169112900916	23.0	0.0	0.0016306411531501201	0.0031352166917814764	0.0581504730684699	1.0909885503365668	192.50008577069204	0.0	94.40554044553325	0.0	49.2538707555653	1.9167131231988739	94.40554044553325	1.0E-4	0.0	0.0	0.0	6.982168539412302E-4	0.0	0.0	0.0
26.0	43.790922973880456	1.0	1.0	1.0	1.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.004676468676606507	0.12935806886162862	1.1651752500951393	215.37680241174652	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0016571146740132982	0.0	0.0	0.0
26.0	44.71072535947688	2.0	1.0	1.0	2.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.0026385238367240085	0.10926426955295246	0.9764590477408929	200.1468027005754	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0016454669803885448	0.0	0.0	0.0
26.0	43.790922973880456	3.0	1.0	1.0	3.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.004724636001754508	0.07748067145969781	1.2198624429123484	193.46753807923557	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0013100808802207701	0.0	0.0	0.0
26.0	44.31288060563186	4.0	1.0	1.0	4.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.006161451414375303	0.13150557472753474	1.2143450797482087	211.1041167033398	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0018030683739207074	0.0	0.0	0.0
26.0	44.98513941369953	5.0	1.0	1.0	5.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.005409080812410264	0.07353776913758275	1.1278185399415568	184.27885926794778	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0015128361553730435	0.0	0.0	0.0
26.0	43.790922973880456	6.0	1.0	1.0	6.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.005325199431262817	0.08592488840128866	1.2942471796420092	199.16950802938845	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0012883729132290916	0.0	0.0	0.0
26.0	44.71072535947688	7.0	1.0	1.0	7.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004292327534260459	0.09096035804941682	1.204641180617979	193.12497865895418	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0011837524213889185	0.0	0.0	0.0
26.0	44.31288060563186	8.0	1.0	1.0	8.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.004005453866628497	0.08383752033661972	1.2024344361521078	196.96280962446994	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0017132816641920404	0.0	0.0	0.0
26.0	44.71072535947688	9.0	1.0	1.0	9.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.005342769931344647	0.087818059455072	1.1022372835938592	192.48675677591464	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.001372063176583428	0.0	0.0	0.0
26.0	44.98513941369953	10.0	1.0	1.0	10.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.0034978440473051133	0.09554966411040282	1.1910654886180445	194.1479023217969	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0011924791625224234	0.0	0.0	0.0
26.0	44.71072535947688	11.0	1.0	2.0	1.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.003778515765800112	0.08776469401157216	1.0910371990491206	192.68524732264152	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0020248704961898225	0.0	0.0	0.0
26.0	43.790922973880456	12.0	1.0	2.0	2.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0037773633008867176	0.08901663723732108	1.1128042917797796	199.7603306029366	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0014031496060941846	0.0	0.0	0.0
26.0	43.790922973880456	13.0	1.0	2.0	3.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.004697431727998571	0.0752812098009616	1.2805989807310003	194.00479468490045	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0011160251043152547	0.0	0.0	0.0
26.0	44.31288060563186	14.0	1.0	2.0	4.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.003252011839306561	0.07838443980430541	1.1532027217923744	194.8009649000848	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0014067950673469238	0.0	0.0	0.0
26.0	44.31288060563186	15.0	1.0	2.0	5.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.004589267044868205	0.10642567927180094	1.1096673073685048	205.01842434340153	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0016892806718302868	0.0	0.0	0.0
26.0	44.31288060563186	16.0	1.0	2.0	6.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.0033937431525065272	0.058858663673068405	1.2810417593499834	187.22268375877965	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.001130307280299338	0.0	0.0	0.0
26.0	44.31288060563186	17.0	1.0	2.0	7.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.002917427277324702	0.0766432165442707	1.301528172950013	194.0004527778059	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0016508536047891767	0.0	0.0	0.0
26.0	44.71072535947688	18.0	1.0	2.0	8.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.005580098407990231	0.09656365452201116	1.2543847097514866	194.73187740522297	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0016105092243330228	0.0	0.0	0.0
26.0	43.790922973880456	19.0	1.0	2.0	9.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.004643443475924594	0.0996321457759441	1.1670322896083116	204.0226674661348	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.001297504469633578	0.0	0.0	0.0
26.0	44.71072535947688	20.0	1.0	2.0	10.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.0037047381016942532	0.0872504046052739	1.1072745069979772	192.6452035322573	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0013294192658759754	0.0	0.0	0.0
26.0	44.31288060563186	21.0	1.0	3.0	1.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.005117674646077178	0.12091431873265839	1.1519147991875998	209.60791320804702	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0016133092040880915	0.0	0.0	0.0
26.0	44.98513941369953	22.0	1.0	3.0	2.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.004308149352276534	0.07202386494362926	1.1309044592297652	184.6433937335655	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.001308708430020896	0.0	0.0	0.0
26.0	44.98513941369953	23.0	1.0	3.0	3.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.004419056580855519	0.07903285307779578	1.1788505097533708	185.7980140231065	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0014987852884389935	0.0	0.0	0.0
26.0	44.31288060563186	24.0	1.0	3.0	4.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.004485364916282957	0.10494695578706545	1.1155231469167677	203.91347731189992	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0016060679307399563	0.0	0.0	0.0
26.0	44.71072535947688	25.0	1.0	3.0	5.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.0037577419661270766	0.06876168513974822	1.2204252191590972	184.94861936787026	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0014437662037905634	0.0	0.0	0.0
26.0	44.98513941369953	26.0	1.0	3.0	6.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.005779476367079968	0.09988165738732832	1.1800076531629842	194.03375787135627	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0018307607681817115	0.0	0.0	0.0
26.0	43.790922973880456	27.0	1.0	3.0	7.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.003951223352094171	0.1019479189391381	1.2989583885480447	203.98092205825782	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0019956870843218177	0.0	0.0	0.0
26.0	43.790922973880456	28.0	1.0	3.0	8.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.006084028684453054	0.063060493724083	1.1367893317440325	187.5499533979398	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0010098421128942627	0.0	0.0	0.0
26.0	44.71072535947688	29.0	1.0	3.0	9.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004608061915506225	0.10386244286330416	1.0736390831301235	198.22841383792434	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.001589306290898196	0.0	0.0	0.0
26.0	43.790922973880456	30.0	1.0	3.0	10.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.00461707339984979	0.11048768493386166	1.065466520961921	208.75733520926536	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0014804548174472574	0.0	0.0	0.0
26.0	44.31288060563186	31.0	1.0	4.0	1.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.0036577229429817864	0.10066438112016617	1.0335521811250303	198.69841953159883	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0013786810460547192	0.0	0.0	0.0
26.0	44.98513941369953	32.0	1.0	4.0	2.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.00625167019220119	0.12197396908514369	1.2185899733241423	200.9449412531701	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0015244961608853528	0.0	0.0	0.0
26.0	44.98513941369953	33.0	1.0	4.0	3.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.006691496219756031	0.12244829433190085	1.0239872030609973	200.380115012572	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0015901295979541292	0.0	0.0	0.0
26.0	43.790922973880456	34.0	1.0	4.0	4.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0028543537806271302	0.07975725738184236	1.1122920055861711	198.7884074585176	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.001647390597364529	0.0	0.0	0.0
26.0	44.98513941369953	35.0	1.0	4.0	5.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.005065928286575997	0.1072982937346127	1.1764300342478458	197.6933376001075	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0015704465303674252	0.0	0.0	0.0
26.0	43.790922973880456	36.0	1.0	4.0	6.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.005892176804025583	0.0965529679561476	1.0736374711783163	200.50398428226381	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.001031254236484697	0.0	0.0	0.0
26.0	44.71072535947688	37.0	1.0	4.0	7.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.003924216966958528	0.09054241624988107	1.230988103899325	194.46186299761717	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0016898274575730874	0.0	0.0	0.0
26.0	44.71072535947688	38.0	1.0	4.0	8.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004465208462789153	0.10732786778801516	1.0527721670944747	198.33489468454366	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0018901754386749085	0.0	0.0	0.0
26.0	44.71072535947688	39.0	1.0	4.0	9.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.005733960836524265	0.1126698531920255	1.1462785930961457	200.42732670667635	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.001673055221630193	0.0	0.0	0.0
26.0	43.790922973880456	40.0	1.0	4.0	10.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0029191070366670195	0.08003905591190862	1.2015579298276966	198.6149123289856	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0013157633453947642	0.0	0.0	0.0
26.0	44.71072535947688	41.0	1.0	5.0	1.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004336545126155642	0.10695890859213819	1.084678008280866	199.54715217890757	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0015879438985759498	0.0	0.0	0.0
26.0	44.98513941369953	42.0	1.0	5.0	2.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.0037222207954766672	0.07163225432584959	1.1560490468066333	185.21566402735704	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.001128429915173387	0.0	0.0	0.0
26.0	43.790922973880456	43.0	1.0	5.0	3.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.006749628593812773	0.1567483713734219	1.2133159975123124	221.54695027398304	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.00204065574752245	0.0	0.0	0.0
26.0	43.790922973880456	44.0	1.0	5.0	4.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0025716840327150645	0.03583359868181605	0.9772022524003399	179.83389481865387	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	6.054277035277793E-4	0.0	0.0	0.0
26.0	43.790922973880456	45.0	1.0	5.0	5.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0047059089028020345	0.0763798741256221	1.175103005856525	195.76988098381958	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0012074229538100501	0.0	0.0	0.0
26.0	43.790922973880456	46.0	1.0	5.0	6.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0061249531888448805	0.12068902149434657	1.3633609335020933	210.77128453806682	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.001635768410301887	0.0	0.0	0.0
26.0	44.98513941369953	47.0	1.0	5.0	7.0	9.0	0.0	44.98513941369953	25.0	0.0	0.0019800384198452405	0.004224755725335525	0.06268025342759458	1.0908280147095943	175.92563338851554	0.0	114.63380325419811	0.0	58.033908804973436	1.9752900608406743	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0010793776054550223	0.0	0.0	0.0
26.0	44.71072535947688	48.0	1.0	5.0	8.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.005212912290596987	0.13021477086845798	1.1169668053750135	207.5667745705922	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0019373978599325074	0.0	0.0	0.0
26.0	44.71072535947688	49.0	1.0	5.0	9.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004113819811516079	0.07527698067532886	1.2712847758306376	190.1920255164253	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0013224301680129953	0.0	0.0	0.0
26.0	43.790922973880456	50.0	1.0	5.0	10.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0018038671166576417	0.05833731645875547	1.2783548002110423	190.76980008687588	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0012157982172385008	0.0	0.0	0.0
26.0	44.71072535947688	51.0	1.0	6.0	1.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004306541758479507	0.0843943939341133	1.2514641560053659	190.58408662097517	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0018167568983617978	0.0	0.0	0.0
26.0	44.71072535947688	52.0	1.0	6.0	2.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.004379814036456337	0.10854905018267891	1.2343880377210819	199.53695964154485	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0014124892263600564	0.0	0.0	0.0
26.0	44.71072535947688	53.0	1.0	6.0	3.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.0032093866824817845	0.06885215076839421	1.0136174289808046	186.70512478856097	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0010738256688664954	0.0	0.0	0.0
26.0	44.31288060563186	54.0	1.0	6.0	4.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.0021253583560755626	0.04336565314777579	1.0917645740436597	180.34331161406948	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.0012899533174339237	0.0	0.0	0.0
26.0	43.790922973880456	55.0	1.0	6.0	5.0	9.0	0.0	43.790922973880456	22.0	0.0	0.0018240904940420007	0.0057343860124059	0.11468288548166491	1.1568196084400566	208.95914875983385	0.0	105.6052391287474	0.0	55.15130638535772	1.914827518152586	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.00149136502907616	0.0	0.0	0.0
26.0	44.31288060563186	56.0	1.0	6.0	6.0	9.0	0.0	44.31288060563186	23.0	0.0	0.0018240904940420007	0.005851547152739389	0.12737074765115844	1.0608473076862504	208.84365676961133	0.0	105.6052391287474	0.0	56.40336878982633	1.8723214835315967	105.6052391287474	1.0E-4	0.0	0.0	0.0	0.001249855211997208	0.0	0.0	0.0
26.0	44.71072535947688	57.0	1.0	6.0	7.0	9.0	0.0	44.71072535947688	24.0	0.0	0.0019800384198452405	0.0025122163215772356	0.06398059243525518	1.0531876876162682	184.45737913793477	0.0	114.63380325419811	0.0	57.36600242388575	1.9982881569322581	114.63380325419811	1.0E-4	0.0	0.0	0.0	0.0011179493377635563	0.0	0.0	0.0
