Field-level output
Created by GroIMP
time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
68.0	9.0	1.0392775181877276	8.333333333333334	0.3560808183319854	471948.21244947467	86.64328856615595	0.0	0.0	12.471330218252731	0.7859983793612144
69.0	9.0	1.1317733837461161	8.333333333333334	0.38025167305482765	503155.3200348988	95.77333942214557	0.0	0.0	13.581280604953394	0.767415512997937
70.0	9.0	1.2278033083174382	8.333333333333334	0.4028054808796995	533914.4422815065	105.47347399994277	0.0	0.0	14.733639699809258	0.7468287100592168
71.0	9.0	1.3272406441848001	8.333333333333334	0.4258168379407663	564586.0020473351	115.74000456116046	0.0	0.0	15.9268877302176	0.72537549327093
72.0	9.0	1.4312011899648536	8.333333333333334	0.44727122212781645	605153.3414385683	126.77938713346249	0.0	0.0	17.174414279578244	0.7071639896685258
73.0	9.0	1.5364204973010016	8.333333333333334	0.46908787035015403	650103.3787002926	138.51582259380845	0.0	0.0	18.43704596761202	0.6868321373428021
74.0	9.0	1.6480866607264109	8.333333333333334	0.4894832394081138	682734.8405707256	151.03171861377896	0.0	0.0	19.77703992871693	0.6690419486612526
75.0	9.0	1.754963260190956	8.333333333333334	0.5093381878433317	712846.6782543826	163.67722337819995	0.0	0.0	21.05955912229147	0.6494976940055756
76.0	9.0	1.8692386136093146	8.333333333333334	0.5293531832100455	739229.1858648864	177.01099813880083	0.0	0.0	22.430863363311776	0.634253211317226
77.0	9.0	1.9824457952976315	8.333333333333334	0.5487691487969206	768932.6241699281	190.64606827237458	0.0	0.0	23.78934954357158	0.6170735140707733
78.0	9.0	2.09656728630946	8.333333333333334	0.5672904337948559	814316.9827927413	205.07480576190554	0.0	0.0	25.15880743571352	0.6025326932386562
79.0	9.0	2.213893185651448	8.333333333333334	0.5854404188415793	848746.0335314135	220.1852645473654	0.0	0.0	26.566718227817375	0.5882751407624996
80.0	9.0	2.3236273858975665	8.333333333333334	0.6020657958567986	870108.4478499662	235.067535921104	0.0	0.0	27.883528630770797	0.5718049989664303
81.0	9.0	2.4430934438332406	8.333333333333334	0.6182062422665203	890800.109494633	250.70948221123476	0.0	0.0	29.317121325998887	0.5591738961003992
82.0	9.0	2.5532524710521423	8.333333333333334	0.6325404342300813	925254.0577973309	266.37954707423836	0.0	0.0	30.639029652625705	0.5440693172200822
83.0	9.0	2.6723443542830725	8.333333333333334	0.6481392924459317	962018.534772273	283.20580685162633	0.0	0.0	32.06813225139687	0.5325508704801419
84.0	9.0	2.7838181234931514	8.333333333333334	0.6615875033621648	996713.9200701854	300.14911975831825	0.0	0.0	33.405817481917815	0.5197380089209619
85.0	9.0	2.8608657721291837	8.333333333333334	0.6730239819314198	1014986.6810583961	315.38375180969683	0.0	0.0	34.3303892655502	0.5096163260785939
86.0	9.0	2.9468597112385226	8.333333333333334	0.6840954136513312	1039217.1397376751	331.56584869957777	0.0	0.0	35.36231653486227	0.502164044146678
87.0	9.0	3.0414259523906897	8.333333333333334	0.6958738403572634	1050661.2963110749	348.2750005056901	0.0	0.0	36.49711142868828	0.49459929098393507
88.0	9.0	3.13308786473573	8.333333333333334	0.7062394893884257	1055113.8415353585	364.73311298250127	0.0	0.0	37.59705437682876	0.486512414495854
89.0	9.0	3.2154490257750563	8.333333333333334	0.7154691684604623	1088972.3713465184	381.115041309796	0.9395328322888914	0.0034636070733102447	38.585388309300676	0.47944852029949564
90.0	9.0	3.270661759517957	8.333333333333334	0.7221508002042509	1092800.6259288674	395.742155717617	2.7663033816918148	0.009832469032088528	39.247941114215486	0.4742938393042063
91.0	9.0	3.3542443053560604	8.333333333333334	0.7305366566084316	1112479.0607792216	412.11231784898865	5.447472916659096	0.018528432554702545	40.25093166427273	0.4670845990621686
92.0	9.0	3.4213885159383364	8.333333333333334	0.7368874470904349	1136617.5971603019	427.7077016554151	8.948189595391371	0.029185366250676813	41.05666219126004	0.45854893388344486
93.0	9.0	3.50770256972822	8.333333333333334	0.7431594844929866	1139146.1858316986	444.13790014277055	13.220097915763908	0.041171775639923594	42.092430836738636	0.45616045624196155
94.0	9.0	3.5737997208110546	8.333333333333334	0.7484164699164394	1154668.971510269	459.46146903893424	18.244337200726616	0.054428318316860694	42.885596649732655	0.44863134456042675
95.0	9.0	3.620426399918664	8.333333333333334	0.7519876297325898	1144353.1249077641	473.1087138056243	23.978145987165224	0.06872015082865932	43.44511679902397	0.44208654182729196
96.0	9.0	3.689869725470223	8.333333333333334	0.7565688656034542	1165560.5473571133	488.29501477833804	30.42310798767876	0.08341325093174382	44.278436705642676	0.43777197841863236
97.0	9.0	3.7079586929769377	8.333333333333334	0.7575965528841533	1158264.0660165998	500.24718099285695	37.45102230190201	0.09905414251959403	44.49550431572325	0.43308088149555657
98.0	9.0	3.7294612986229065	8.333333333333334	0.7591867942627517	1152310.8170959537	512.2098220929958	45.043839216827315	0.11486393627704442	44.75353558347488	0.4321936217559138
99.0	9.0	3.7768020715529462	8.333333333333334	0.7626504379773972	1170168.2072769012	526.0918026414976	53.1901936238637	0.13030428489563842	45.32162485863535	0.42874773118530735
100.0	9.0	3.829512616337301	8.333333333333334	0.7666145169460094	1189311.733545755	540.708993365159	61.88242996516345	0.1455922439310766	45.954151396047614	0.4208941799917194
101.0	9.0	0.0	0.0	0.0	0.0	540.708993365159	61.88242996516345	0.1455922439310766	0.0	NaN
