Field-level output
Created by GroIMP
time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
1.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2916666666666665	0.0	NaN	0.0	1.200000000000002
2.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2873322795169577	0.0	NaN	0.0	1.200000000000002
3.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2772451078052995	0.0	NaN	0.0	1.200000000000002
4.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2624598593302463	0.0	NaN	0.0	1.200000000000002
5.0	9.0	0.0	8.333333333333334	0.0	0.0	2.2419342349727294	0.0	NaN	0.0	1.200000000000002
6.0	9.0	0.0	8.333333333333334	0.0	0.0	2.221443591533047	0.0	NaN	0.0	1.200000000000002
7.0	9.0	0.0	8.333333333333334	0.0	0.0	2.200926706259709	0.0	NaN	0.0	1.200000000000002
8.0	9.0	8.865104348566526E-6	8.333333333333334	0.0	0.0	2.180093278724141	0.0	0.0	1.0638125218279832E-4	1.200000000000002
9.0	9.0	4.1631423356023315E-5	8.333333333333334	7.619918433517236E-6	0.14357505498939827	2.158496584601887	0.0	0.0	4.995770802722798E-4	1.200000000000002
10.0	9.0	1.0601525121361971E-4	8.333333333333334	1.1264688767703786E-5	0.9905220988114931	2.1358805849049296	0.0	0.0	0.0012721830145634365	1.2021056491428537
11.0	9.0	2.1051947879608716E-4	8.333333333333334	3.75127624976018E-5	4.513107812357439	2.1120143683518715	0.0	0.0	0.002526233745553046	1.2339573032862867
12.0	9.0	3.6441530309861363E-4	8.333333333333334	6.226480539607394E-5	20.209268660248632	2.086891120948176	0.0	0.0	0.004372983637183364	1.2196743307310542
13.0	9.0	5.777203234213489E-4	8.333333333333334	1.2584703176133554E-4	47.51011205844039	2.060460868774732	0.0	0.0	0.006932643881056188	1.2663531735705258
14.0	9.0	8.611730193618304E-4	8.333333333333334	1.9484193500379036E-4	102.32658724804031	2.0330667291764364	0.0	0.0	0.010334076232341964	1.2392190834673538
15.0	9.0	0.0012262036165484687	8.333333333333334	2.6356880067042763E-4	164.45964083288024	2.004488659869384	0.0	0.0	0.014714443398581623	1.2530526898269716
16.0	9.0	0.001684901357030931	8.333333333333334	4.007390499665543E-4	229.51053786152286	1.9743666694544701	0.0	0.0	0.020218816284371173	1.223725249515906
17.0	9.0	0.0022499782023060566	8.333333333333334	4.846457874767942E-4	320.7376567229601	1.942933420047261	0.0	0.0	0.02699973842767268	1.2363434327641614
18.0	9.0	0.002934729008069981	8.333333333333334	7.443907360889867E-4	458.93916722293187	1.9109450679170523	0.0	0.0	0.03521674809683977	1.2299028435350707
19.0	9.0	0.0037529882209181484	8.333333333333334	9.645790000794429E-4	599.6062632326585	1.8779533028829771	0.0	0.0	0.04503585865101778	1.2356949586262578
20.0	9.0	0.004719083158333196	8.333333333333334	0.0012574212727709036	767.3832370306717	1.8441435984414527	0.0	0.0	0.056628997899998354	1.2955391920473593
21.0	9.0	0.005847783944375515	8.333333333333334	0.0015960849935628926	965.0381588767077	1.8097533017480527	0.0	0.0	0.07017340733250618	1.2364447997141546
22.0	9.0	0.007154250184491166	8.333333333333334	0.0018610867943577199	1178.548020833948	1.7746293410947194	0.0	0.0	0.085851002213894	1.2201699826347054
23.0	9.0	0.008727684670778018	8.333333333333334	0.002351565252183657	1489.9598059088405	1.738941323121449	0.0	0.0	0.10473221604933622	1.2412408531326826
24.0	9.0	0.010676293979746364	8.333333333333334	0.002760308064698609	1898.6962702133417	1.7023627702879194	0.0	0.0	0.12811552775695637	1.2264066028551013
25.0	9.0	0.013034601782104591	8.333333333333334	0.003432090288589812	2336.963242351592	1.6646006979776935	0.0	0.0	0.1564152213852551	1.1727178340942015
26.0	9.0	0.015837541480713233	8.333333333333334	0.004161052654890245	2955.0947914003486	1.629317135725645	0.0	0.0	0.19005049776855878	1.1611696039582708
27.0	9.0	0.018402045956550574	8.333333333333334	0.004776835921293698	3572.816958092189	1.6201142042963974	0.0	0.0	0.22082455147860688	1.1449255534841913
28.0	9.0	0.01942002245137927	8.333333333333334	0.005602463307080568	4063.019610821275	1.6779278520917005	0.0	0.0	0.23304026941655123	1.1409994956020761
29.0	9.0	0.020311520632662106	8.333333333333334	0.005858768471460864	4391.852543711324	1.7485367874119913	0.0	0.0	0.2437382475919453	1.1085703913749319
30.0	9.0	0.02127132610619814	8.333333333333334	0.006091792711580119	4678.877552122431	1.8240063141002374	0.0	0.0	0.2552559132743777	1.094479741224012
