Plant-level output
Created by GroIMP
time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)
12.0	9.633168643650285	31.0	1.0	4.0	1.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	7.01790331710494E-4	0.0027252910755715836	1.2100285822638406	249.33900565438887	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	32.0	1.0	4.0	2.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	33.0	1.0	4.0	3.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	34.0	1.0	4.0	4.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.633168643650285	35.0	1.0	4.0	5.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0014159924943451753	1.2	249.0753674332188	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	1.775790520667498E-4	0.0	0.0	0.0
12.0	9.633168643650285	36.0	1.0	4.0	6.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	37.0	1.0	4.0	7.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	38.0	1.0	4.0	8.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.235323889805267	39.0	1.0	4.0	9.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	3.6441534616308435E-4	0.0028514178306080712	1.695766041553826	251.71303889875426	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	40.0	1.0	4.0	10.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	41.0	1.0	5.0	1.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	42.0	1.0	5.0	2.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	43.0	1.0	5.0	3.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	44.0	1.0	5.0	4.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	45.0	1.0	5.0	5.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	46.0	1.0	5.0	6.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.235323889805267	47.0	1.0	5.0	7.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	48.0	1.0	5.0	8.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	49.0	1.0	5.0	9.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	50.0	1.0	5.0	10.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	51.0	1.0	6.0	1.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	3.6889855905957217E-4	0.0028833206956144376	1.695762342820222	254.63491125371976	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	1.7016485327931688E-4	0.0	0.0	0.0
12.0	8.713366258053865	52.0	1.0	6.0	2.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	53.0	1.0	6.0	3.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	54.0	1.0	6.0	4.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	55.0	1.0	6.0	5.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.633168643650285	56.0	1.0	6.0	6.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	3.558451266025397E-4	0.0027482660282371193	0.914799148726556	249.8875954095903	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	1.7382070750113416E-4	0.0	0.0	0.0
12.0	9.633168643650285	57.0	1.0	6.0	7.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	58.0	1.0	6.0	8.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	3.550235205129993E-4	0.0013786773461439154	1.6957660415538272	254.2546170731572	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.633168643650285	59.0	1.0	6.0	9.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	60.0	1.0	6.0	10.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	61.0	1.0	7.0	1.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.907582697872932	62.0	1.0	7.0	2.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	3.700789316666413E-4	0.0014371426395543801	0.9147991487265559	246.80406351954474	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.907582697872932	63.0	1.0	7.0	3.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.907582697872932	64.0	1.0	7.0	4.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	8.713366258053865	65.0	1.0	7.0	5.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	3.8689078913088984E-4	0.002988038153884767	1.6957660415538256	254.63609720120667	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	1.7260563162013596E-4	0.0	0.0	0.0
12.0	9.235323889805267	66.0	1.0	7.0	6.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.907582697872932	67.0	1.0	7.0	7.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0014393896874716735	1.2	246.16290771802466	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.907582697872932	68.0	1.0	7.0	8.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0014605671319873781	1.2	246.55697545606222	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.920314190246009E-4	0.0	0.0	0.0
12.0	9.907582697872932	69.0	1.0	7.0	9.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.235323889805267	70.0	1.0	7.0	10.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	71.0	1.0	8.0	1.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.633168643650285	72.0	1.0	8.0	2.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0014692610659590602	1.2	249.07606941013773	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	1.8155764664528598E-4	0.0	0.0	0.0
12.0	9.235323889805267	73.0	1.0	8.0	3.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	3.857896744648695E-4	0.001498152809122055	1.6957678909267233	251.67807861132297	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	74.0	1.0	8.0	4.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	3.639787566868284E-4	0.0014134535807561648	0.9147988727313402	251.67387497940274	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	75.0	1.0	8.0	5.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	76.0	1.0	8.0	6.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	77.0	1.0	8.0	7.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	7.695532966635299E-4	0.005937630317838848	1.6957660450157777	250.21589996531583	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	1.825760793449272E-4	0.0	0.0	0.0
12.0	9.235323889805267	78.0	1.0	8.0	8.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0014692610389896927	1.2	251.44564634343317	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	1.8155764464571148E-4	0.0	0.0	0.0
12.0	9.633168643650285	79.0	1.0	8.0	9.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	80.0	1.0	8.0	10.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.907582697872932	81.0	1.0	9.0	1.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.235323889805267	82.0	1.0	9.0	2.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	3.9207521422658854E-4	0.0030280784806764422	1.695766041553826	252.27090759739986	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	1.8423261751843972E-4	0.0	0.0	0.0
12.0	9.633168643650285	83.0	1.0	9.0	3.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.633168643650285	84.0	1.0	9.0	4.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	85.0	1.0	9.0	5.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.907582697872932	86.0	1.0	9.0	6.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0014666699571272888	1.2	246.55715628020528	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.9251244725960158E-4	0.0	0.0	0.0
12.0	9.907582697872932	87.0	1.0	9.0	7.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.235323889805267	88.0	1.0	9.0	8.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.907582697872932	89.0	1.0	9.0	9.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	8.713366258053865	90.0	1.0	9.0	10.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.907582697872932	91.0	1.0	10.0	1.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0014032221193199012	1.2	246.23544788390228	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.907582697872932	92.0	1.0	10.0	2.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.907582697872932	93.0	1.0	10.0	3.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.001447027981811144	1.2	246.36429276939822	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.633168643650285	94.0	1.0	10.0	4.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	248.78206710883214	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	9.235323889805267	95.0	1.0	10.0	5.0	9.0	0.0	9.235323889805267	9.0	0.0	5.056467504888631E-5	0.0	0.0	1.2	251.15164404246943	0.0	2.927428555461839	0.0	2.6492909403119977	1.1049856816092407	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	96.0	1.0	10.0	6.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	8.713366258053865	97.0	1.0	10.0	7.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
12.0	9.907582697872932	98.0	1.0	10.0	8.0	9.0	0.0	9.907582697872932	11.0	0.0	6.39346584918751E-5	0.0	0.0	1.2	246.13349266341226	0.0	3.7014802284769797	0.0	3.0111299563324323	1.229266183179087	3.7014802284769797	1.0E-4	0.0	0.0	0.0	1.1292891946306698E-4	0.0	0.0	0.0
12.0	9.633168643650285	99.0	1.0	10.0	9.0	9.0	0.0	9.633168643650285	10.0	0.0	5.056467504888631E-5	3.6039826617948644E-4	0.0013995493156431862	0.914799148726556	249.30355660111334	0.0	2.927428555461839	0.0	2.860985368779054	1.023223882026052	2.927428555461839	1.0E-4	0.0	0.0	0.0	8.380339056339418E-5	0.0	0.0	0.0
12.0	8.713366258053865	100.0	1.0	10.0	10.0	9.0	0.0	8.713366258053865	8.0	0.0	3.716303058407715E-5	0.0	0.0	1.2	253.892037365408	0.0	2.151543875920256	0.0	2.3829528282927903	0.9028898307910184	2.151543875920256	1.0E-4	0.0	0.0	0.0	5.5701503189501176E-5	0.0	0.0	0.0
13.0	10.898869160350117	1.0	1.0	1.0	1.0	9.0	0.0	10.898869160350117	10.0	0.0	7.79084742484092E-5	3.621560285368707E-4	0.0014218615441613654	1.6957651168689014	248.57572124543995	0.0	4.510490614381585	0.0	3.6504565957836386	1.2355962866648806	4.510490614381585	1.0E-4	0.0	0.0	0.0	1.3905285638443735E-4	0.0	0.0	0.0
13.0	10.376911528598715	2.0	1.0	1.0	2.0	9.0	0.0	10.376911528598715	9.0	0.0	6.10809537820418E-5	0.0	0.0	1.2	250.60491525533016	0.0	3.536265745276104	0.0	3.33644976444508	1.059888802451146	3.536265745276104	1.0E-4	0.0	0.0	0.0	1.0219833410621216E-4	0.0	0.0	0.0
13.0	11.571127968417782	3.0	1.0	1.0	3.0	9.0	0.0	11.571127968417782	12.0	0.0	9.426950890779037E-5	0.0	0.0	1.2	242.71025643150287	0.0	5.457708410451022	0.0	4.073649636215204	1.33975891346457	5.457708410451022	1.0E-4	0.0	0.0	0.0	1.7582031085265653E-4	0.0	0.0	0.0
13.0	11.296713914195134	4.0	1.0	1.0	4.0	9.0	0.0	11.296713914195134	11.0	0.0	7.79084742484092E-5	3.7791199758607455E-4	0.002951083124990527	1.6957651168689016	247.04849259503015	0.0	4.510490614381585	0.0	3.8984661230664175	1.156991101626854	4.510490614381585	1.0E-4	0.0	0.0	0.0	2.09442687166564E-4	0.0	0.0	0.0
13.0	11.296713914195134	5.0	1.0	1.0	5.0	9.0	0.0	11.296713914195134	11.0	0.0	7.79084742484092E-5	0.0	0.0	1.2	245.41993872776388	0.0	4.510490614381585	0.0	3.8984661230664175	1.156991101626854	4.510490614381585	1.0E-4	0.0	0.0	0.0	1.3905285638443735E-4	0.0	0.0	0.0
13.0	10.898869160350117	6.0	1.0	1.0	6.0	9.0	0.0	10.898869160350117	10.0	0.0	7.79084742484092E-5	3.8626958003223043E-4	0.0030163469340479514	1.6957669662397663	249.43381587247143	0.0	4.510490614381585	0.0	3.6504565957836386	1.2355962866648806	4.510490614381585	1.0E-4	0.0	0.0	0.0	2.1220964733037462E-4	0.0	0.0	0.0
13.0	11.296713914195134	7.0	1.0	1.0	7.0	9.0	0.0	11.296713914195134	11.0	0.0	7.79084742484092E-5	3.6212071730563444E-4	0.0014217229086622557	0.9147997007175005	246.211885920181	0.0	4.510490614381585	0.0	3.8984661230664175	1.156991101626854	4.510490614381585	1.0E-4	0.0	0.0	0.0	1.3905285638443735E-4	0.0	0.0	0.0
13.0	11.571127968417782	8.0	1.0	1.0	8.0	9.0	0.0	11.571127968417782	12.0	0.0	9.426950890779037E-5	0.0	0.0	1.2	242.71025643150287	0.0	5.457708410451022	0.0	4.073649636215204	1.33975891346457	5.457708410451022	1.0E-4	0.0	0.0	0.0	1.7582031085265653E-4	0.0	0.0	0.0
13.0	11.571127968417782	9.0	1.0	1.0	9.0	9.0	0.0	11.571127968417782	12.0	0.0	9.426950890779037E-5	0.0	0.0	1.2	242.71025643150287	0.0	5.457708410451022	0.0	4.073649636215204	1.33975891346457	5.457708410451022	1.0E-4	0.0	0.0	0.0	1.7582031085265653E-4	0.0	0.0	0.0
13.0	11.571127968417782	10.0	1.0	1.0	10.0	9.0	0.0	11.571127968417782	12.0	0.0	9.426950890779037E-5	6.83831817087519E-4	0.005136977289062919	1.160252913914943	245.0721351428954	0.0	5.457708410451022	0.0	4.073649636215204	1.33975891346457	5.457708410451022	1.0E-4	0.0	0.0	0.0	3.0132670313033356E-4	0.0	0.0	0.0
